lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,0,1.34984000281e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.025,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,585.88848877,1.3498400071e+12,seeked,False,1,FW,4.291,585.88848877,4.291,581.59748877,4.316,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,591.589782715,1.34984001285e+12,pause,True,1,NA,NA,NA,5.744,NA,10.06,DEFAULT,0,76.095,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,591.591369629,1.34984008894e+12,play,False,1,NA,NA,NA,76.095,NA,86.155,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,815.129821777,1.34984031246e+12,pause,True,1,NA,NA,NA,223.524,NA,309.679,DEFAULT,0,189.919,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,815.130737305,1.34984050238e+12,play,False,1,NA,NA,NA,189.919,NA,499.598,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1053.84448242,1.34984074096e+12,pause,True,1,NA,NA,NA,238.578,NA,738.176,DEFAULT,0,27.624,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1053.84814453,1.34984076859e+12,play,False,1,NA,NA,NA,27.624,NA,765.8,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1091.32116699,1.34984080561e+12,pause,True,1,NA,NA,NA,37.021,NA,802.821,DEFAULT,0,41.033,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1091.32214355,1.34984084664e+12,play,False,1,NA,NA,NA,41.033,NA,843.854,NA,0,NA,NA
77,4,2,1147,1.34984000279e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1147,1.34984090284e+12,pause,True,1,NA,NA,NA,56.202,NA,900.056,PLAYEND,0,NA,NA
77,4,2,1147,1.34985752631e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,0,1.34985752633e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.019,NA,0,NA,NA
77,4,2,1147,1.34985752631e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,375.090057373,1.34985790159e+12,pause,True,1,NA,NA,NA,375.26,NA,375.279,DEFAULT,0,430.398,NA
77,4,2,1147,1.34985752631e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,375.114044189,1.34985833199e+12,play,False,1,NA,NA,NA,430.398,NA,805.677,NA,0,NA,NA
