lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
127,7,6,334,1.35266719313e+12,710c2604340a69593cce4fa24ab7a436c6c3ea71,0,1.35266719315e+12,play,False,1.25,NA,NA,NA,PlayStart,NA,0.016,NA,0,NA,NA
127,7,6,334,1.35266719313e+12,710c2604340a69593cce4fa24ab7a436c6c3ea71,228.92326355,1.35266719709e+12,seeked,False,1.25,FW,4.93,228.92326355,3.944,223.99326355,3.96,NA,0,NA,NA
127,7,6,334,1.35266719313e+12,710c2604340a69593cce4fa24ab7a436c6c3ea71,197.333343506,1.35266720223e+12,seeked,False,1.25,BW,235.35201355,197.333343506,5.143,-38.0186700439,9.103,NA,0,NA,NA
127,7,6,334,1.35266719313e+12,710c2604340a69593cce4fa24ab7a436c6c3ea71,334,1.35266731206e+12,pause,True,1.25,NA,NA,NA,109.821,NA,118.924,PLAYEND,0,NA,NA
127,7,6,334,1.35234278129e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,0,1.3523427813e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.015,NA,0,NA,NA
127,7,6,334,1.35234278129e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,334,1.35234311675e+12,pause,True,1,NA,NA,NA,335.445,NA,335.46,PLAYEND,0,NA,NA
127,7,6,334,1.35194636432e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,0,1.35194636435e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.025,NA,0,NA,NA
127,7,6,334,1.35194636432e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,316.260253906,1.35194668114e+12,pause,True,1,NA,NA,NA,316.787,NA,316.812,DEFAULT,0,49.094,NA
127,7,6,334,1.35194636432e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,316.721069336,1.35194673023e+12,play,False,1,NA,NA,NA,49.094,NA,365.906,NA,0,NA,NA
127,7,6,334,1.35194636432e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,334,1.35194674809e+12,pause,True,1,NA,NA,NA,17.855,NA,383.761,PLAYEND,0,NA,NA
127,7,6,334,1.35195850315e+12,7d6f6e469ce6cdb4f045a63bbeaf6c68ee0c46e1,0,1.35195850318e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.029,NA,0,NA,NA
127,7,6,334,1.35195850315e+12,7d6f6e469ce6cdb4f045a63bbeaf6c68ee0c46e1,334,1.35195883911e+12,pause,True,1,NA,NA,NA,335.93,NA,335.959,PLAYEND,0,NA,NA
127,7,6,334,1.35189589907e+12,137fe8d1b0c3a0acf50f35d59476e52892c852ad,0,1.35189589909e+12,play,False,1.5,NA,NA,NA,PlayStart,NA,0.012,NA,0,NA,NA
127,7,6,334,1.35189589907e+12,137fe8d1b0c3a0acf50f35d59476e52892c852ad,0,1.35189590074e+12,ratechange,False,1.75,NA,NA,NA,1.649,NA,1.661,NA,0,NA,NA
127,7,6,334,1.35189589907e+12,137fe8d1b0c3a0acf50f35d59476e52892c852ad,1.62808668613,1.35189590461e+12,ratechange,False,1.25,NA,NA,NA,3.878,NA,5.539,NA,0,NA,NA
127,7,6,334,1.35189589907e+12,137fe8d1b0c3a0acf50f35d59476e52892c852ad,334,1.35189617103e+12,pause,True,1.25,NA,NA,NA,266.417,NA,271.956,PLAYEND,0,NA,NA
127,7,6,334,1.35230099936e+12,34ab5c793377e0426d210916abaf7796b1adbf59,0,1.3523009994e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.042,NA,0,NA,NA
127,7,6,334,1.35230099936e+12,34ab5c793377e0426d210916abaf7796b1adbf59,334,1.35230134144e+12,pause,True,1,NA,NA,NA,342.035,NA,342.077,PLAYEND,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,0,1.35260016599e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.011,NA,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,71.7954025269,1.35260025802e+12,stalled,False,1,NA,NA,NA,92.038,NA,92.049,NA,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,67.4962768555,1.35260027809e+12,seeked,False,1,BW,91.8644025269,67.4962768555,20.069,-24.3681256714,112.118,NA,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,68.9001159668,1.35260027953e+12,pause,True,1,NA,NA,NA,1.438,NA,113.556,DEFAULT,0,38.594,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,68.9001159668,1.35260028606e+12,stalled,True,1,NA,NA,NA,6.529,NA,120.085,NA,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,69.5628738403,1.35260031813e+12,play,False,1,NA,NA,NA,32.065,NA,152.15,NA,0,NA,NA
127,7,6,334,1.35260016598e+12,744e80509c50d3558e266f81d0a660e8ab21c9b5,334,1.35260058316e+12,pause,True,1,NA,NA,NA,265.031,NA,417.181,PLAYEND,0,NA,NA
127,7,6,334,1.35206090043e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,0,1.35206090045e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.02,NA,0,NA,NA
127,7,6,334,1.35206090043e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,334,1.35206123537e+12,pause,True,1,NA,NA,NA,334.922,NA,334.942,PLAYEND,0,NA,NA
127,7,6,334,1.35244071022e+12,5a24aacef672401b624d50d45ed0e07e783d9cbc,0,1.35244071025e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.027,NA,0,NA,NA
127,7,6,334,1.35244071022e+12,5a24aacef672401b624d50d45ed0e07e783d9cbc,334,1.35244104653e+12,pause,True,1,NA,NA,NA,336.283,NA,336.31,PLAYEND,0,NA,NA
127,7,6,334,1.35258924052e+12,1d20d76aac3d95325c6b9c8eb29b35c222c5e43e,0,1.35258924054e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.012,NA,0,NA,NA
127,7,6,334,1.35258924052e+12,1d20d76aac3d95325c6b9c8eb29b35c222c5e43e,334,1.35258957538e+12,pause,True,1,NA,NA,NA,334.842,NA,334.854,PLAYEND,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,0,1.35179763197e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.017,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,0.666143000126,1.35179763773e+12,pause,True,1,NA,NA,NA,5.759,NA,5.776,DEFAULT,0,1.25,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,1.18468594551,1.35179763898e+12,play,False,1,NA,NA,NA,1.25,NA,7.026,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,22.9063987732,1.35179766075e+12,pause,True,1,NA,NA,NA,21.768,NA,28.794,DEFAULT,0,71.284,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,23.4811134338,1.35179773203e+12,play,False,1,NA,NA,NA,71.284,NA,100.078,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,77.4062042236,1.35179778641e+12,pause,True,1,NA,NA,NA,54.378,NA,154.456,DEFAULT,0,11.597,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,77.9095077515,1.35179779801e+12,play,False,1,NA,NA,NA,11.597,NA,166.053,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,192.43838501,1.35179793254e+12,seeked,False,1,BW,212.446507751,192.43838501,134.537,-20.0081227417,300.59,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,264.748321533,1.35179800501e+12,pause,True,1,NA,NA,NA,72.465,NA,373.055,DEFAULT,0,61.686,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,264.749267578,1.3517980667e+12,play,False,1,NA,NA,NA,61.686,NA,434.741,NA,0,NA,NA
127,7,6,334,1.35179763196e+12,5ce63c968c39e13d7e66f466e6d074def8a2cd70,334,1.35179813643e+12,pause,True,1,NA,NA,NA,69.736,NA,504.477,PLAYEND,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,0,1.35194363956e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.027,NA,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,17.43516922,1.35194365762e+12,ratechange,False,1.25,NA,NA,NA,18.06,NA,18.087,NA,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,17.8866825104,1.35194365808e+12,ratechange,False,1.5,NA,NA,NA,0.463,NA,18.55,NA,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,19.0072002411,1.35194365892e+12,ratechange,False,1.75,NA,NA,NA,0.837,NA,19.387,NA,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,19.9932823181,1.35194365954e+12,ratechange,False,2,NA,NA,NA,0.62,NA,20.007,NA,0,NA,NA
127,7,6,334,1.35194363953e+12,a15d02791d2ecb2c285f00c4edcd3fb17de631db,334,1.35194381735e+12,pause,True,2,NA,NA,NA,157.811,NA,177.818,PLAYEND,0,NA,NA
127,7,6,334,1.35220853868e+12,df7eb8d811a6f1c0ef06da1de72b9ba75374cb37,0,1.35220853869e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.014,NA,0,NA,NA
127,7,6,334,1.35220853868e+12,df7eb8d811a6f1c0ef06da1de72b9ba75374cb37,334,1.35220887362e+12,pause,True,1,NA,NA,NA,334.926,NA,334.94,PLAYEND,0,NA,NA
127,7,6,334,1.35240247738e+12,45ef4b4b68e084d50ffcb4dd638e2bb9468b0057,0,1.3524024774e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.016,NA,0,NA,NA
127,7,6,334,1.35240247738e+12,45ef4b4b68e084d50ffcb4dd638e2bb9468b0057,334,1.35240281584e+12,pause,True,1,NA,NA,NA,338.434,NA,338.45,PLAYEND,0,NA,NA
127,7,6,334,1.35313195364e+12,0f946cb25fc60de136605c63df941dddf53576a5,0,1.35313195366e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.013,NA,0,NA,NA
127,7,6,334,1.35313195364e+12,0f946cb25fc60de136605c63df941dddf53576a5,334,1.35313228917e+12,pause,True,1,NA,NA,NA,335.512,NA,335.525,PLAYEND,0,NA,NA
127,7,6,334,1.3521678727e+12,b4f15583805812becf6866c948ec30f9960f5553,0,1.35216787271e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.014,NA,0,NA,NA
127,7,6,334,1.3521678727e+12,b4f15583805812becf6866c948ec30f9960f5553,334,1.35216821357e+12,pause,True,1,NA,NA,NA,340.855,NA,340.869,PLAYEND,0,NA,NA
127,7,6,334,1.35229996124e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,0,1.35229996126e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.015,NA,0,NA,NA
127,7,6,334,1.35229996124e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,54.6748886108,1.35230000502e+12,seeked,False,1,FW,43.763,54.6748886108,43.763,10.9118886108,43.778,NA,0,NA,NA
127,7,6,334,1.35229996124e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,63.7156181335,1.35230000851e+12,seeked,False,1,FW,58.1698886108,63.7156181335,3.495,5.54572952271,47.273,NA,0,NA,ScrollStart
127,7,6,334,1.35229996124e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,70.6037902832,1.35230000938e+12,seeked,False,1,FW,64.5796181335,70.6037902832,0.864,6.02417214966,48.137,NA,0,NA,True
127,7,6,334,1.35229996124e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,77.4919662476,1.3523000101e+12,seeked,False,1,FW,71.3287902832,77.4919662476,0.725,6.16317596436,48.862,NA,0,NA,ScrollEnd
