lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,0,1.34799066345e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.13,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,179.462432861,1.34799084483e+12,pause,True,1,NA,NA,NA,181.38,NA,181.51,DEFAULT,0,289.75,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,156.590820312,1.3479909103e+12,seeked,True,1,BW,179.462432861,156.590820312,65.465,-22.8716125488,246.975,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,136.206207275,1.34799091253e+12,seeked,True,1,BW,156.590820312,136.206207275,2.232,-20.3846130371,249.207,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,136.206207275,1.34799113458e+12,play,False,1,NA,NA,NA,222.053,NA,471.26,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,150.104812622,1.34799113871e+12,seeked,False,1,FW,140.335207275,150.104812622,4.129,9.76960534668,475.389,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,164.929977417,1.34799114126e+12,seeked,False,1,FW,152.648812622,164.929977417,2.544,12.2811647949,477.933,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,185.84538269,1.34799116221e+12,pause,True,1,NA,NA,NA,20.951,NA,498.884,DEFAULT,0,86.095,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,186.27130127,1.3479912483e+12,play,False,1,NA,NA,NA,86.095,NA,584.979,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,177.901992798,1.34799125214e+12,seeked,False,1,BW,190.11430127,177.901992798,3.843,-12.2123084717,588.822,NA,0,NA,NA
23,1,2,744,1.34799066332e+12,e2e516e17fd9ac6dffb705ccff1a72d5bd92ef75,744,1.34799181847e+12,pause,True,1,NA,NA,NA,566.328,NA,1155.15,PLAYEND,0,NA,NA
23,1,2,744,1.34800271403e+12,602f86d9dab289f4ff430053131ae8247aee3515,0,1.34800271586e+12,play,False,1,NA,NA,NA,PlayStart,NA,1.835,NA,0,NA,NA
23,1,2,744,1.34800271403e+12,602f86d9dab289f4ff430053131ae8247aee3515,744,1.34800346145e+12,pause,True,1,NA,NA,NA,745.589,NA,747.424,PLAYEND,0,NA,NA
23,1,2,744,1.34811133845e+12,7947056fc6099a8643c1c166e801207eea7c3aaf,0,1.34811133847e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.022,NA,0,NA,NA
23,1,2,744,1.34811133845e+12,7947056fc6099a8643c1c166e801207eea7c3aaf,744,1.34811209137e+12,pause,True,1,NA,NA,NA,752.904,NA,752.926,PLAYEND,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,0,1.34798310247e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.023,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,102.19808197,1.34798320522e+12,pause,True,1,NA,NA,NA,102.749,NA,102.772,DEFAULT,0,578.554,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,102.199081421,1.34798378377e+12,play,False,1,NA,NA,NA,578.554,NA,681.326,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,163.781951904,1.34798378561e+12,seeked,False,1,FW,104.036081421,163.781951904,1.837,59.7458704834,683.163,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,205.89730835,1.34798381024e+12,seeked,False,1,FW,188.409951904,205.89730835,24.628,17.4873564453,707.791,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,255.719192505,1.34798386048e+12,pause,True,1,NA,NA,NA,50.239,NA,758.03,DEFAULT,0,119.182,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,234.910125732,1.34798390002e+12,seeked,True,1,BW,255.719192505,234.910125732,39.543,-20.8090667725,797.573,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,233.038330078,1.34798390102e+12,seeked,True,1,BW,234.910125732,233.038330078,1.002,-1.8717956543,798.575,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,221.807556152,1.34798390215e+12,seeked,True,1,BW,233.038330078,221.807556152,1.132,-11.2307739258,799.707,NA,0,NA,ScrollStart
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,200.281936646,1.34798390244e+12,seeked,True,1,BW,221.807556152,200.281936646,0.289,-21.5256195068,799.996,NA,0,NA,True
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,199.346038818,1.34798390274e+12,seeked,True,1,BW,200.281936646,199.346038818,0.294,-0.935897827148,800.29,NA,0,NA,ScrollEnd
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,175.012710571,1.34798397898e+12,seeked,True,1,BW,199.346038818,175.012710571,76.243,-24.3333282471,876.533,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,175.012710571,1.34798397966e+12,play,False,1,NA,NA,NA,0.679,NA,877.212,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,197.67175293,1.34798400242e+12,pause,True,1,NA,NA,NA,22.766,NA,899.978,DEFAULT,0,246.194,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,197.673751831,1.34798424862e+12,play,False,1,NA,NA,NA,246.194,NA,1146.172,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,195.60244751,1.3479842511e+12,seeked,False,1,BW,200.157751831,195.60244751,2.484,-4.55530432129,1148.656,NA,0,NA,ScrollStart
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,211.512695312,1.34798425183e+12,seeked,False,1,FW,196.33244751,211.512695312,0.73,15.1802478027,1149.386,NA,0,NA,ScrollEnd
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,232.102432251,1.34798425307e+12,seeked,False,1,FW,212.753695313,232.102432251,1.241,19.3487369385,1150.627,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,253.628051758,1.34798426129e+12,seeked,False,1,FW,240.316432251,253.628051758,8.214,13.3116195068,1158.841,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,274.217773438,1.34798426236e+12,seeked,False,1,FW,254.705051758,274.217773438,1.077,19.5127216797,1159.918,NA,0,NA,NA
23,1,2,744,1.34798310245e+12,a67f0419d511f74448a2f17d63bb965123970229,286.824615479,1.34798427501e+12,pause,True,1,NA,NA,NA,12.649,NA,1172.567,DEFAULT,0,225.27,NA
