lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
107,6,3,1014,1.35109309742e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,0,1.35109309744e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.023,NA,0,NA,NA
107,6,3,1014,1.35109309742e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,664.604614258,1.35109310346e+12,seeked,False,1,FW,6.018,664.604614258,6.018,658.586614258,6.041,NA,0,NA,NA
107,6,3,1014,1.35109309742e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,693.665283203,1.35109310644e+12,seeked,False,1,FW,667.585614258,693.665283203,2.981,26.0796689453,9.022,NA,0,NA,NA
107,6,3,1014,1.35109309742e+12,f7cbb9aed0f0f9e62a7e455196f7808612b36674,1014,1.35109342742e+12,pause,True,1,NA,NA,NA,320.98,NA,330.002,PLAYEND,0,NA,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,0,1.35164483354e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.021,NA,0,NA,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,19.9056339264,1.35164486216e+12,pause,True,1,NA,NA,NA,28.615,NA,28.636,DEFAULT,0,80.427,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,19.9066925049,1.35164494259e+12,play,False,1,NA,NA,NA,80.427,NA,109.063,NA,0,NA,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,555.833679199,1.35164547852e+12,pause,True,1,NA,NA,NA,535.932,NA,644.995,DEFAULT,0,6.729,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,556.234802246,1.35164548525e+12,play,False,1,NA,NA,NA,6.729,NA,651.724,NA,0,NA,NA
107,6,3,1014,1.35164483352e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,1014,1.35164594368e+12,pause,True,1,NA,NA,NA,458.436,NA,1110.16,PLAYEND,0,NA,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,0,1.35108727805e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.227,NA,0,NA,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,297.809112549,1.35108761985e+12,seeked,False,1,BW,341.803,297.809112549,341.803,-43.9938874512,342.03,NA,0,NA,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,282.666259766,1.35108764205e+12,seeked,False,1,BW,320.004112549,282.666259766,22.195,-37.3378527832,364.225,NA,0,NA,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,555.898010254,1.35108791553e+12,pause,True,1,NA,NA,NA,273.482,NA,637.707,DEFAULT,0,3.257,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,556.457763672,1.35108791879e+12,play,False,1,NA,NA,NA,3.257,NA,640.964,NA,0,NA,NA
107,6,3,1014,1.35108727782e+12,19bc44003062bfbfa49286e7586ef8da424ed75b,1014,1.35108837699e+12,pause,True,1,NA,NA,NA,458.205,NA,1099.169,PLAYEND,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,0,1.35171832398e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.023,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,94.0704574585,1.35171839983e+12,seeked,False,1,FW,75.849,94.0704574585,75.849,18.2214574585,75.872,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,129.296401978,1.35171840151e+12,seeked,False,1,FW,95.7564574585,129.296401978,1.686,33.539944519,77.558,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,177.586669922,1.35171840616e+12,seeked,False,1,FW,133.949401978,177.586669922,4.653,43.6372679443,82.211,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,219.384902954,1.35171840784e+12,seeked,False,1,FW,179.258669922,219.384902954,1.672,40.1262330322,83.883,NA,0,NA,ScrollStart
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,246.793334961,1.35171840865e+12,seeked,False,1,FW,220.198902954,246.793334961,0.814,26.5944320068,84.697,NA,0,NA,ScrollEnd
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,194.561660767,1.35171841573e+12,seeked,False,1,BW,253.870334961,194.561660767,7.077,-59.3086741943,91.774,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,142.330001831,1.35171841913e+12,seeked,False,1,BW,197.961660767,142.330001831,3.4,-55.6316589355,95.174,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,293.80166626,1.35171862758e+12,seeked,False,1,BW,350.777001831,293.80166626,208.447,-56.9753355713,303.621,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,311.36239624,1.35171864514e+12,pause,True,1,NA,NA,NA,17.565,NA,321.186,DEFAULT,0,66.348,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,311.395507812,1.35171871149e+12,play,False,1,NA,NA,NA,66.348,NA,387.534,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,555.855651855,1.3517189564e+12,pause,True,1,NA,NA,NA,244.909,NA,632.443,DEFAULT,0,2.251,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,555.876342773,1.35171895865e+12,play,False,1,NA,NA,NA,2.251,NA,634.694,NA,0,NA,NA
107,6,3,1014,1.35171832395e+12,05b833e354bdc2897908015333228716135c684a,1012.08227539,1.35171941465e+12,pause,True,1,NA,NA,NA,456.005,NA,1090.699,PLAYEND,0,NA,NA
107,6,3,1014,1.3510958693e+12,c6a93f26de4ec330be3ff19a1c857721b14868c5,0,1.35109586932e+12,play,False,1.25,NA,NA,NA,PlayStart,NA,0.027,NA,0,NA,NA
