lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,0,1.351689984e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.021,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,1.96766602993,1.35168998653e+12,pause,True,1,NA,NA,NA,2.528,NA,2.549,DEFAULT,0,28.271,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,1.96866595745,1.3516900148e+12,play,False,1,NA,NA,NA,28.271,NA,30.82,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,39.5518722534,1.35169005188e+12,pause,True,1,NA,NA,NA,37.073,NA,67.893,DEFAULT,0,41.76,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,39.5528717041,1.35169009364e+12,play,False,1,NA,NA,NA,41.76,NA,109.653,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,88.2978973389,1.35169014173e+12,pause,True,1,NA,NA,NA,48.095,NA,157.748,DEFAULT,0,215.766,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,88.2988967896,1.3516903575e+12,play,False,1,NA,NA,NA,215.766,NA,373.514,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,176.238967896,1.35169044486e+12,pause,True,1,NA,NA,NA,87.369,NA,460.883,DEFAULT,0,181.006,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,176.239959717,1.35169062587e+12,play,False,1,NA,NA,NA,181.006,NA,641.889,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,340.440490723,1.35169078939e+12,pause,True,1,NA,NA,NA,163.523,NA,805.412,DEFAULT,0,16.211,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,340.440490723,1.35169080560e+12,play,False,1,NA,NA,NA,16.211,NA,821.623,NA,0,NA,NA
109,6,4,470,1.35168998398e+12,a4ed07d6341f1c0c59a2b13617c6d62f3e705347,470,1.35169093489e+12,pause,True,1,NA,NA,NA,129.284,NA,950.907,PLAYEND,0,NA,NA
109,6,4,470,1.35164936699e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,0,1.35164936702e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.027,NA,0,NA,NA
109,6,4,470,1.35164936699e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,222.199707031,1.35164959331e+12,pause,True,1,NA,NA,NA,226.289,NA,226.316,DEFAULT,0,122.588,NA
109,6,4,470,1.35164936699e+12,bf850c17dbf9b8a8b672f758e44dffd9c4fd6c9c,222.200637817,1.3516497159e+12,play,False,1,NA,NA,NA,122.588,NA,348.904,NA,0,NA,NA
