lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
101,5,8,593,1.35178499524e+12,fa501b3a7c8d2b6d183ca0cd54f5a7c4092627d6,0,1.35178499528e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.035,NA,0,NA,NA
101,5,8,593,1.35178499524e+12,fa501b3a7c8d2b6d183ca0cd54f5a7c4092627d6,592.410702,1.35178558912e+12,pause,True,1,NA,NA,NA,593.847,NA,593.882,PLAYEND,0,NA,NA
101,5,8,593,1.35082391576e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,0,1.35082391579e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.029,NA,0,NA,NA
101,5,8,593,1.35082391576e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,592.419006348,1.35082450844e+12,pause,True,1,NA,NA,NA,592.65,NA,592.679,DEFAULT,0,5.571,NA
101,5,8,593,1.35082391576e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,592.997253418,1.35082451401e+12,play,False,1,NA,NA,NA,5.571,NA,598.25,NA,0,NA,NA
101,5,8,593,1.35082391576e+12,e82f7cfb94fce4ba37b14543a2db49c271bad07d,593,1.35082451447e+12,pause,True,1,NA,NA,NA,0.465,NA,598.715,PLAYEND,0,NA,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,0,1.35051795465e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.016,NA,0,NA,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,117.142250061,1.35051807196e+12,pause,True,1,NA,NA,NA,117.308,NA,117.324,DEFAULT,0,82.904,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,117.142250061,1.35051815486e+12,play,False,1,NA,NA,NA,82.904,NA,200.228,NA,0,NA,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,592.425170898,1.35051862965e+12,pause,True,1,NA,NA,NA,474.782,NA,675.01,DEFAULT,0,2.822,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,593,1.35051863247e+12,play,False,1,NA,NA,NA,2.822,NA,677.832,NA,0,NA,NA
101,5,8,593,1.35051795464e+12,858599f34e03b4deec0b903ce78b7fea8d006a56,593,1.35051863279e+12,pause,True,1,NA,NA,NA,0.324,NA,678.156,PLAYEND,0,NA,NA
101,5,8,593,1.35205532924e+12,34ab5c793377e0426d210916abaf7796b1adbf59,0,1.35205532962e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.37,NA,0,NA,NA
101,5,8,593,1.35205532924e+12,34ab5c793377e0426d210916abaf7796b1adbf59,584.257141113,1.35205534306e+12,seeked,False,1,FW,13.444,584.257141113,13.444,570.813141113,13.814,NA,0,NA,NA
101,5,8,593,1.35205532924e+12,34ab5c793377e0426d210916abaf7796b1adbf59,592.460998535,1.35205535133e+12,pause,True,1,NA,NA,NA,8.271,NA,22.085,PLAYEND,0,NA,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,0,1.35046354463e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.021,NA,0,NA,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,1.34997200966,1.35046354721e+12,pause,True,1,NA,NA,NA,2.577,NA,2.598,DEFAULT,0,114.661,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,1.85824203491,1.35046366187e+12,play,False,1,NA,NA,NA,114.661,NA,117.259,NA,0,NA,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,592.504394531,1.3504642534e+12,pause,True,1,NA,NA,NA,591.525,NA,708.784,DEFAULT,0,4.759,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,593,1.35046425816e+12,play,False,1,NA,NA,NA,4.759,NA,713.543,NA,0,NA,NA
101,5,8,593,1.35046354461e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,593,1.35046425851e+12,pause,True,1,NA,NA,NA,0.352,NA,713.895,PLAYEND,0,NA,NA
